ID	Codón_CTG	Tamaño	Frecuencia%	Intrones
DEHA2E14146g	0	360	0.0000%	0
DEHA2E14212g	0	383	0.0000%	0
DEHA2E14234g	0	566	0.0000%	0
DEHA2E14256g	0	53	0.0000%	0
DEHA2E14278g	0	35	0.0000%	0
DEHA2E14300g	0	53	0.0000%	0
DEHA2E14498g	0	133	0.0000%	1
DEHA2E14520g	0	769	0.0000%	0
DEHA2E14542g	0	435	0.0000%	0
DEHA2E14564g	0	367	0.0000%	0
DEHA2E14696g	0	478	0.0000%	0
DEHA2E14718g	0	391	0.0000%	0
DEHA2E14740g	0	492	0.0000%	0
DEHA2E14762g	0	346	0.0000%	0
DEHA2E14784g	0	281	0.0000%	0
DEHA2E14806g	0	415	0.0000%	0
DEHA2E14828g	0	168	0.0000%	0
DEHA2E14872g	0	301	0.0000%	0
DEHA2E14916g	0	470	0.0000%	0
DEHA2E14938g	0	472	0.0000%	0
DEHA2E15004g	0	205	0.0000%	0
DEHA2E15026g	0	604	0.0000%	0
DEHA2E15070g	0	628	0.0000%	0
DEHA2E15158g	0	228	0.0000%	0
DEHA2E15246g	0	186	0.0000%	0
DEHA2E15334g	0	477	0.0000%	0
DEHA2E15378g	0	340	0.0000%	1
DEHA2E15422g	0	197	0.0000%	0
DEHA2E15576g	0	577	0.0000%	0
DEHA2E15598g	0	381	0.0000%	0
DEHA2E15686g	0	267	0.0000%	0
DEHA2E15708g	0	135	0.0000%	2
DEHA2E15862g	0	509	0.0000%	0
DEHA2E15884g	0	168	0.0000%	0
DEHA2E15950g	0	238	0.0000%	0
DEHA2E16016g	0	104	0.0000%	0
DEHA2E16104g	0	742	0.0000%	0
DEHA2E16126g	0	136	0.0000%	0
DEHA2E16258g	0	636	0.0000%	0
DEHA2E16346g	0	264	0.0000%	0
DEHA2E16368g	0	216	0.0000%	0
DEHA2E16390g	0	967	0.0000%	0
DEHA2E16522g	0	399	0.0000%	0
DEHA2E16654g	0	123	0.0000%	0
DEHA2E16764g	0	911	0.0000%	0
DEHA2E16786g	0	168	0.0000%	0
DEHA2E16808g	0	405	0.0000%	0
DEHA2E17006g	0	171	0.0000%	1
DEHA2E17072g	0	299	0.0000%	0
DEHA2E17094g	0	234	0.0000%	0
DEHA2E17138g	0	377	0.0000%	0
DEHA2E17182g	0	84	0.0000%	0
DEHA2E17204g	0	550	0.0000%	0
DEHA2E17226g	0	84	0.0000%	0
DEHA2E17270g	0	241	0.0000%	0
DEHA2E17468g	0	167	0.0000%	0
DEHA2E17644g	0	446	0.0000%	0
DEHA2E17688g	0	185	0.0000%	0
DEHA2E17710g	0	162	0.0000%	0
DEHA2E17776g	0	242	0.0000%	0
DEHA2E17908g	0	87	0.0000%	0
DEHA2E18040g	0	326	0.0000%	0
DEHA2E18106g	0	325	0.0000%	0
DEHA2E18128g	0	373	0.0000%	0
DEHA2E18260g	0	190	0.0000%	0
DEHA2E18282g	0	416	0.0000%	0
DEHA2E18326g	0	399	0.0000%	0
DEHA2E18568g	0	553	0.0000%	0
DEHA2E18634g	0	484	0.0000%	0
DEHA2E18700g	0	581	0.0000%	0
DEHA2E18722g	0	42	0.0000%	0
DEHA2E18788g	0	52	0.0000%	0
DEHA2E19008g	0	172	0.0000%	0
DEHA2E19085g	0	310	0.0000%	0
DEHA2E19096g	0	212	0.0000%	0
DEHA2E19118g	0	173	0.0000%	2
DEHA2E19162g	0	71	0.0000%	0
DEHA2E19206g	0	508	0.0000%	0
DEHA2E19228g	0	434	0.0000%	0
DEHA2E19272g	0	523	0.0000%	0
DEHA2E19294g	0	353	0.0000%	0
DEHA2E19360g	0	120	0.0000%	0
DEHA2E19404g	0	541	0.0000%	0
DEHA2E19448g	0	582	0.0000%	0
DEHA2E19514g	0	176	0.0000%	0
DEHA2E19580g	0	232	0.0000%	0
DEHA2E19624g	0	107	0.0000%	0
DEHA2E19756g	0	126	0.0000%	1
DEHA2E19778g	0	290	0.0000%	1
DEHA2E19844g	0	39	0.0000%	0
DEHA2E19910g	0	468	0.0000%	0
DEHA2E19932g	0	136	0.0000%	0
DEHA2E20064g	0	539	0.0000%	0
DEHA2E20130g	0	346	0.0000%	0
DEHA2E20328g	0	81	0.0000%	0
DEHA2E20350g	0	65	0.0000%	0
DEHA2E20372g	0	131	0.0000%	0
DEHA2E20504g	0	93	0.0000%	0
DEHA2E20614g	0	270	0.0000%	0
DEHA2E20658g	0	147	0.0000%	1
DEHA2E20702g	0	400	0.0000%	0
DEHA2E20724g	0	222	0.0000%	0
DEHA2E20746g	0	285	0.0000%	0
DEHA2E21010g	0	275	0.0000%	0
DEHA2E21032g	0	800	0.0000%	0
DEHA2E21054g	0	248	0.0000%	0
DEHA2E21120g	0	392	0.0000%	0
DEHA2E21164g	0	350	0.0000%	0
DEHA2E21274g	0	366	0.0000%	0
DEHA2E21472g	0	143	0.0000%	0
DEHA2E21582g	0	174	0.0000%	0
DEHA2E21604g	0	303	0.0000%	0
DEHA2E21626g	0	126	0.0000%	1
DEHA2E21736g	0	226	0.0000%	0
DEHA2E21824g	0	802	0.0000%	0
DEHA2E21846g	0	511	0.0000%	0
DEHA2E21956g	0	480	0.0000%	0
DEHA2E21978g	0	316	0.0000%	0
DEHA2E22110g	0	71	0.0000%	0
DEHA2E22198g	0	561	0.0000%	0
DEHA2E22396g	0	527	0.0000%	1
DEHA2E22440g	0	494	0.0000%	0
DEHA2E22484g	0	109	0.0000%	1
DEHA2E22550g	0	102	0.0000%	0
DEHA2E22616g	0	245	0.0000%	0
DEHA2E22660g	0	81	0.0000%	0
DEHA2E22748g	0	410	0.0000%	0
DEHA2E22858g	0	92	0.0000%	1
DEHA2E22902g	0	373	0.0000%	0
DEHA2E22946g	0	110	0.0000%	1
DEHA2E22968g	0	156	0.0000%	0
DEHA2E23078g	0	450	0.0000%	0
DEHA2E23188g	0	233	0.0000%	0
DEHA2E23210g	0	72	0.0000%	0
DEHA2E23232g	0	179	0.0000%	0
DEHA2E23276g	0	67	0.0000%	0
DEHA2E23386g	0	191	0.0000%	0
DEHA2E23430g	0	207	0.0000%	0
DEHA2E23452g	0	198	0.0000%	0
DEHA2E23518g	0	205	0.0000%	0
DEHA2E23540g	0	220	0.0000%	0
DEHA2E23628g	0	544	0.0000%	0
DEHA2E23716g	0	486	0.0000%	0
DEHA2E23914g	0	300	0.0000%	0
DEHA2E23980g	0	495	0.0000%	0
DEHA2E24002g	0	359	0.0000%	0
DEHA2E24046g	0	72	0.0000%	0
DEHA2E24156g	0	138	0.0000%	0
DEHA2E24244g	0	269	0.0000%	0
DEHA2E24332g	0	353	0.0000%	0
DEHA2E24354g	0	104	0.0000%	0
DEHA2F00154g	0	1099	0.0000%	0
DEHA2F00176g	0	193	0.0000%	0
DEHA2F00264g	0	653	0.0000%	0
DEHA2F00374g	0	486	0.0000%	0
DEHA2F00396g	0	446	0.0000%	0
DEHA2F00462g	0	493	0.0000%	0
DEHA2F00594g	0	331	0.0000%	0
DEHA2F00616g	0	55	0.0000%	0
DEHA2F00682g	0	439	0.0000%	0
DEHA2F00748g	0	526	0.0000%	0
DEHA2F00836g	0	90	0.0000%	0
DEHA2F00924g	0	297	0.0000%	0
DEHA2F01034g	0	607	0.0000%	0
DEHA2F01056g	0	362	0.0000%	0
DEHA2F01144g	0	479	0.0000%	0
DEHA2F01232g	0	199	0.0000%	0
DEHA2F01254g	0	178	0.0000%	0
DEHA2F01298g	0	360	0.0000%	0
DEHA2F01364g	0	294	0.0000%	0
DEHA2F01386g	0	196	0.0000%	0
DEHA2F01496g	0	282	0.0000%	0
DEHA2F01518g	0	174	0.0000%	1
DEHA2F01540g	0	170	0.0000%	0
DEHA2F01650g	0	206	0.0000%	0
DEHA2F01694g	0	310	0.0000%	0
DEHA2F01716g	0	188	0.0000%	0
DEHA2F01760g	0	206	0.0000%	0
DEHA2F01804g	0	521	0.0000%	1
DEHA2F01848g	0	303	0.0000%	0
DEHA2F01870g	0	467	0.0000%	0
DEHA2F01892g	0	473	0.0000%	0
DEHA2F01980g	0	214	0.0000%	0
DEHA2F02024g	0	108	0.0000%	1
DEHA2F02046g	0	417	0.0000%	0
DEHA2F02156g	0	115	0.0000%	1
DEHA2F02200g	0	393	0.0000%	0
DEHA2F02266g	0	337	0.0000%	0
DEHA2F02354g	0	599	0.0000%	0
DEHA2F02420g	0	497	0.0000%	0
DEHA2F02464g	0	708	0.0000%	0
DEHA2F02552g	0	208	0.0000%	0
DEHA2F02574g	0	136	0.0000%	0
DEHA2F02618g	0	110	0.0000%	0
DEHA2F02662g	0	144	0.0000%	0
DEHA2F02816g	0	457	0.0000%	0
DEHA2F02860g	0	387	0.0000%	0
DEHA2F02926g	0	294	0.0000%	0
DEHA2F02948g	0	295	0.0000%	0
DEHA2F03014g	0	342	0.0000%	0
DEHA2F03080g	0	360	0.0000%	0
DEHA2F03146g	0	365	0.0000%	0
DEHA2F03168g	0	258	0.0000%	0
DEHA2F03190g	0	519	0.0000%	0
DEHA2F03212g	0	61	0.0000%	0
DEHA2F03234g	0	61	0.0000%	0
DEHA2F03256g	0	178	0.0000%	1
DEHA2F03300g	0	263	0.0000%	0
DEHA2F03476g	0	631	0.0000%	0
DEHA2F03564g	0	288	0.0000%	0
DEHA2F03586g	0	217	0.0000%	0
DEHA2F03630g	0	202	0.0000%	0
DEHA2F03828g	0	458	0.0000%	0
DEHA2F03894g	0	155	0.0000%	2
DEHA2F03916g	0	77	0.0000%	0
DEHA2F03960g	0	678	0.0000%	0
DEHA2F04092g	0	726	0.0000%	0
DEHA2F04246g	0	306	0.0000%	0
DEHA2F04356g	0	494	0.0000%	0
DEHA2F04576g	0	355	0.0000%	0
DEHA2F04598g	0	392	0.0000%	0
DEHA2F04796g	0	335	0.0000%	0
DEHA2F04862g	0	203	0.0000%	0
DEHA2F04884g	0	627	0.0000%	0
DEHA2F04906g	0	310	0.0000%	0
DEHA2F04972g	0	1436	0.0000%	1
DEHA2F05016g	0	279	0.0000%	0
DEHA2F05104g	0	412	0.0000%	0
DEHA2F05280g	0	308	0.0000%	0
DEHA2F05346g	0	492	0.0000%	0
DEHA2F05412g	0	261	0.0000%	0
DEHA2F05434g	0	524	0.0000%	0
DEHA2F05632g	0	352	0.0000%	0
DEHA2F05698g	0	201	0.0000%	0
DEHA2F05742g	0	403	0.0000%	0
DEHA2F05962g	0	261	0.0000%	0
DEHA2F05984g	0	940	0.0000%	1
DEHA2F06028g	0	194	0.0000%	0
DEHA2F06072g	0	416	0.0000%	0
DEHA2F06094g	0	440	0.0000%	0
DEHA2F06138g	0	435	0.0000%	1
DEHA2F06226g	0	503	0.0000%	1
DEHA2F06248g	0	446	0.0000%	1
DEHA2F06270g	0	241	0.0000%	0
DEHA2F06314g	0	466	0.0000%	5
DEHA2F06622g	0	946	0.0000%	0
DEHA2F06644g	0	367	0.0000%	0
DEHA2F06666g	0	152	0.0000%	0
DEHA2F06754g	0	248	0.0000%	0
DEHA2F06798g	0	335	0.0000%	1
DEHA2F06820g	0	593	0.0000%	0
DEHA2F06842g	0	301	0.0000%	0
DEHA2F06864g	0	267	0.0000%	0
DEHA2F06930g	0	564	0.0000%	0
DEHA2F07062g	0	280	0.0000%	0
DEHA2F07084g	0	139	0.0000%	0
DEHA2F07194g	0	78	0.0000%	0
DEHA2F07238g	0	688	0.0000%	0
DEHA2F07304g	0	376	0.0000%	0
DEHA2F07370g	0	269	0.0000%	0
DEHA2F07414g	0	1091	0.0000%	0
DEHA2F07458g	0	255	0.0000%	0
DEHA2F07502g	0	201	0.0000%	0
DEHA2F07634g	0	328	0.0000%	0
DEHA2F07722g	0	463	0.0000%	0
DEHA2F07766g	0	295	0.0000%	0
DEHA2F07876g	0	457	0.0000%	0
DEHA2F07942g	0	223	0.0000%	0
DEHA2F08030g	0	286	0.0000%	0
DEHA2F08074g	0	154	0.0000%	0
DEHA2F08118g	0	364	0.0000%	0
DEHA2F08184g	0	549	0.0000%	0
DEHA2F08228g	0	185	0.0000%	1
DEHA2F08250g	0	94	0.0000%	0
DEHA2F08272g	0	350	0.0000%	0
DEHA2F08316g	0	446	0.0000%	0
DEHA2F08360g	0	487	0.0000%	0
DEHA2F08382g	0	335	0.0000%	0
DEHA2F08448g	0	365	0.0000%	0
DEHA2F08470g	0	1923	0.0000%	0
DEHA2F08492g	0	224	0.0000%	0
DEHA2F08514g	0	420	0.0000%	0
DEHA2F08580g	0	403	0.0000%	0
DEHA2F08712g	0	401	0.0000%	0
DEHA2F08734g	0	218	0.0000%	0
DEHA2F08778g	0	34	0.0000%	0
DEHA2F08888g	0	361	0.0000%	0
DEHA2F09086g	0	861	0.0000%	0
DEHA2F09372g	0	389	0.0000%	0
DEHA2F09460g	0	169	0.0000%	0
DEHA2F09482g	0	196	0.0000%	0
DEHA2F09570g	0	399	0.0000%	0
DEHA2F09614g	0	256	0.0000%	0
DEHA2F09658g	0	330	0.0000%	0
DEHA2F09680g	0	226	0.0000%	0
DEHA2F09724g	0	259	0.0000%	2
DEHA2F09790g	0	116	0.0000%	0
DEHA2F09834g	0	200	0.0000%	0
DEHA2F09944g	0	122	0.0000%	1
DEHA2F09966g	0	650	0.0000%	0
DEHA2F10120g	0	482	0.0000%	0
DEHA2F10296g	0	212	0.0000%	0
DEHA2F10406g	0	85	0.0000%	0
DEHA2F10450g	0	569	0.0000%	0
DEHA2F10494g	0	154	0.0000%	0
DEHA2F10582g	0	485	0.0000%	0
DEHA2F10648g	0	667	0.0000%	0
DEHA2F10692g	0	247	0.0000%	0
DEHA2F10802g	0	42	0.0000%	0
DEHA2F10868g	0	171	0.0000%	0
DEHA2F11022g	0	313	0.0000%	0
DEHA2F11110g	0	529	0.0000%	0
DEHA2F11132g	0	148	0.0000%	0
DEHA2F11154g	0	328	0.0000%	0
DEHA2F11176g	0	433	0.0000%	0
DEHA2F11220g	0	318	0.0000%	0
DEHA2F11352g	0	296	0.0000%	1
DEHA2F11484g	0	55	0.0000%	0
DEHA2F11528g	0	120	0.0000%	1
DEHA2F11594g	0	1201	0.0000%	0
DEHA2F11616g	0	126	0.0000%	0
DEHA2F11638g	0	160	0.0000%	1
DEHA2F11726g	0	213	0.0000%	1
DEHA2F11748g	0	148	0.0000%	0
DEHA2F11792g	0	161	0.0000%	0
DEHA2F11814g	0	439	0.0000%	0
DEHA2F11858g	0	65	0.0000%	0
DEHA2F11880g	0	301	0.0000%	0
DEHA2F11902g	0	533	0.0000%	0
DEHA2F11924g	0	249	0.0000%	0
DEHA2F11946g	0	40	0.0000%	0
DEHA2F12144g	0	147	0.0000%	1
DEHA2F12166g	0	158	0.0000%	0
DEHA2F12232g	0	586	0.0000%	0
DEHA2F12276g	0	574	0.0000%	0
DEHA2F12430g	0	131	0.0000%	1
DEHA2F12496g	0	425	0.0000%	1
DEHA2F12540g	0	155	0.0000%	1
DEHA2F12606g	0	328	0.0000%	0
DEHA2F12716g	0	230	0.0000%	0
DEHA2F12804g	0	216	0.0000%	0
DEHA2F12826g	0	106	0.0000%	1
DEHA2F12870g	0	609	0.0000%	0
DEHA2F12914g	0	968	0.0000%	0
DEHA2F12958g	0	120	0.0000%	0
DEHA2F12980g	0	152	0.0000%	0
DEHA2F13046g	0	403	0.0000%	0
DEHA2F13068g	0	317	0.0000%	0
DEHA2F13134g	0	125	0.0000%	0
DEHA2F13156g	0	553	0.0000%	0
DEHA2F13332g	0	482	0.0000%	0
DEHA2F13420g	0	266	0.0000%	0
DEHA2F13442g	0	283	0.0000%	0
DEHA2F13464g	0	924	0.0000%	0
DEHA2F13574g	0	393	0.0000%	0
DEHA2F13596g	0	184	0.0000%	0
DEHA2F13618g	0	232	0.0000%	0
DEHA2F13640g	0	168	0.0000%	0
DEHA2F13684g	0	808	0.0000%	0
DEHA2F13706g	0	127	0.0000%	0
DEHA2F13750g	0	186	0.0000%	0
DEHA2F13904g	0	251	0.0000%	2
DEHA2F13926g	0	136	0.0000%	0
DEHA2F13992g	0	482	0.0000%	0
DEHA2F14102g	0	251	0.0000%	0
DEHA2F14190g	0	220	0.0000%	0
DEHA2F14234g	0	325	0.0000%	0
DEHA2F14256g	0	365	0.0000%	0
DEHA2F14300g	0	99	0.0000%	1
DEHA2F14322g	0	275	0.0000%	0
DEHA2F14564g	0	648	0.0000%	0
DEHA2F14630g	0	257	0.0000%	0
DEHA2F14674g	0	214	0.0000%	1
DEHA2F14740g	0	415	0.0000%	0
DEHA2F14762g	0	328	0.0000%	0
DEHA2F14784g	0	173	0.0000%	2
DEHA2F14872g	0	147	0.0000%	0
DEHA2F14894g	0	60	0.0000%	0
DEHA2F14938g	0	670	0.0000%	0
DEHA2F14960g	0	590	0.0000%	0
DEHA2F14982g	0	204	0.0000%	0
DEHA2F15026g	0	53	0.0000%	0
DEHA2F15070g	0	226	0.0000%	0
DEHA2F15202g	0	416	0.0000%	0
DEHA2F15224g	0	654	0.0000%	0
DEHA2F15334g	0	165	0.0000%	1
DEHA2F15378g	0	138	0.0000%	3
DEHA2F15422g	0	151	0.0000%	1
DEHA2F15444g	0	566	0.0000%	0
DEHA2F15488g	0	147	0.0000%	1
DEHA2F15532g	0	147	0.0000%	0
DEHA2F15576g	0	126	0.0000%	1
DEHA2F15686g	0	254	0.0000%	0
DEHA2F16016g	0	368	0.0000%	0
DEHA2F16148g	0	90	0.0000%	1
DEHA2F16236g	0	364	0.0000%	0
DEHA2F16302g	0	61	0.0000%	0
DEHA2F16324g	0	293	0.0000%	1
DEHA2F16390g	0	576	0.0000%	0
DEHA2F16456g	0	323	0.0000%	0
DEHA2F16500g	0	79	0.0000%	0
DEHA2F16544g	0	144	0.0000%	1
DEHA2F16566g	0	186	0.0000%	1
DEHA2F16610g	0	194	0.0000%	1
DEHA2F16632g	0	467	0.0000%	0
DEHA2F16676g	0	437	0.0000%	0
DEHA2F16698g	0	411	0.0000%	0
DEHA2F16742g	0	153	0.0000%	0
DEHA2F16830g	0	93	0.0000%	0
DEHA2F16852g	0	83	0.0000%	0
DEHA2F16874g	0	104	0.0000%	0
DEHA2F16962g	0	84	0.0000%	0
DEHA2F16984g	0	271	0.0000%	0
DEHA2F17006g	0	200	0.0000%	0
DEHA2F17050g	0	232	0.0000%	0
DEHA2F17160g	0	109	0.0000%	1
DEHA2F17270g	0	275	0.0000%	0
DEHA2F17358g	0	208	0.0000%	0
DEHA2F17424g	0	445	0.0000%	1
DEHA2F17578g	0	30	0.0000%	0
DEHA2F17666g	0	115	0.0000%	2
DEHA2F17688g	0	311	0.0000%	1
DEHA2F17754g	0	360	0.0000%	0
DEHA2F17776g	0	191	0.0000%	0
DEHA2F17798g	0	997	0.0000%	0
DEHA2F17952g	0	116	0.0000%	0
DEHA2F17996g	0	250	0.0000%	0
DEHA2F18260g	0	103	0.0000%	0
DEHA2F18282g	0	130	0.0000%	0
DEHA2F18304g	0	129	0.0000%	0
DEHA2F18700g	0	99	0.0000%	0
DEHA2F18744g	0	523	0.0000%	0
DEHA2F18832g	0	105	0.0000%	0
DEHA2F18986g	0	520	0.0000%	0
DEHA2F19030g	0	151	0.0000%	0
DEHA2F19052g	0	206	0.0000%	0
DEHA2F19096g	0	523	0.0000%	0
DEHA2F19184g	0	114	0.0000%	0
DEHA2F19206g	0	142	0.0000%	0
DEHA2F19228g	0	154	0.0000%	0
DEHA2F19316g	0	332	0.0000%	0
DEHA2F19360g	0	153	0.0000%	0
DEHA2F19558g	0	353	0.0000%	0
DEHA2F19668g	0	508	0.0000%	0
DEHA2F19734g	0	57	0.0000%	0
DEHA2F19910g	0	152	0.0000%	0
DEHA2F19932g	0	323	0.0000%	0
DEHA2F20042g	0	582	0.0000%	0
DEHA2F20152g	0	782	0.0000%	0
DEHA2F20174g	0	190	0.0000%	0
DEHA2F20306g	0	122	0.0000%	0
DEHA2F20350g	0	149	0.0000%	0
DEHA2F20394g	0	395	0.0000%	0
DEHA2F20460g	0	322	0.0000%	0
DEHA2F20526g	0	126	0.0000%	0
DEHA2F20570g	0	53	0.0000%	0
DEHA2F20636g	0	659	0.0000%	0
DEHA2F20658g	0	286	0.0000%	1
DEHA2F20680g	0	62	0.0000%	0
DEHA2F20702g	0	969	0.0000%	0
DEHA2F20746g	0	119	0.0000%	0
DEHA2F20812g	0	158	0.0000%	0
DEHA2F20988g	0	467	0.0000%	0
DEHA2F21054g	0	611	0.0000%	0
DEHA2F21120g	0	406	0.0000%	0
DEHA2F21208g	0	1046	0.0000%	0
DEHA2F21252g	0	97	0.0000%	0
DEHA2F21384g	0	707	0.0000%	0
DEHA2F21538g	0	127	0.0000%	0
DEHA2F21582g	0	63	0.0000%	1
DEHA2F21604g	0	254	0.0000%	0
DEHA2F21648g	0	606	0.0000%	0
DEHA2F21670g	0	380	0.0000%	0
DEHA2F21692g	0	255	0.0000%	1
DEHA2F21736g	0	167	0.0000%	0
DEHA2F21802g	0	232	0.0000%	0
DEHA2F21890g	0	316	0.0000%	1
DEHA2F21978g	0	798	0.0000%	0
DEHA2F22044g	0	393	0.0000%	0
DEHA2F22198g	0	135	0.0000%	0
DEHA2F22242g	0	310	0.0000%	0
DEHA2F22308g	0	165	0.0000%	0
DEHA2F22330g	0	255	0.0000%	0
DEHA2F22374g	0	900	0.0000%	0
DEHA2F22440g	0	308	0.0000%	0
DEHA2F22550g	0	189	0.0000%	0
DEHA2F22594g	0	295	0.0000%	0
DEHA2F22616g	0	175	0.0000%	0
DEHA2F22638g	0	86	0.0000%	1
DEHA2F22704g	0	335	0.0000%	0
DEHA2F22726g	0	122	0.0000%	0
DEHA2F22748g	0	67	0.0000%	1
DEHA2F22902g	0	1167	0.0000%	0
DEHA2F23012g	0	724	0.0000%	0
DEHA2F23078g	0	115	0.0000%	0
DEHA2F23166g	0	113	0.0000%	0
DEHA2F23210g	0	194	0.0000%	0
DEHA2F23232g	0	107	0.0000%	0
DEHA2F23342g	0	390	0.0000%	0
DEHA2F23474g	0	420	0.0000%	0
DEHA2F23496g	0	549	0.0000%	0
DEHA2F23518g	0	311	0.0000%	0
DEHA2F23540g	0	123	0.0000%	0
DEHA2F23562g	0	289	0.0000%	0
DEHA2F23606g	0	336	0.0000%	0
DEHA2F23628g	0	513	0.0000%	0
DEHA2F23738g	0	170	0.0000%	0
DEHA2F23760g	0	112	0.0000%	0
DEHA2F23826g	0	243	0.0000%	0
DEHA2F23892g	0	260	0.0000%	0
DEHA2F24024g	0	177	0.0000%	0
DEHA2F24156g	0	375	0.0000%	1
DEHA2F24200g	0	236	0.0000%	0
DEHA2F24266g	0	269	0.0000%	0
DEHA2F24288g	0	176	0.0000%	1
DEHA2F24332g	0	88	0.0000%	0
DEHA2F24398g	0	1050	0.0000%	0
DEHA2F24464g	0	300	0.0000%	0
DEHA2F24530g	0	301	0.0000%	0
DEHA2F24574g	0	412	0.0000%	0
DEHA2F24596g	0	252	0.0000%	0
DEHA2F24750g	0	300	0.0000%	0
DEHA2F24772g	0	135	0.0000%	0
DEHA2F24970g	0	52	0.0000%	0
DEHA2F25036g	0	93	0.0000%	0
DEHA2F25080g	0	313	0.0000%	0
DEHA2F25102g	0	448	0.0000%	0
DEHA2F25124g	0	475	0.0000%	0
DEHA2F25212g	0	223	0.0000%	0
DEHA2F25234g	0	415	0.0000%	0
DEHA2F25278g	0	331	0.0000%	0
DEHA2F25344g	0	245	0.0000%	0
DEHA2F25366g	0	79	0.0000%	0
DEHA2F25410g	0	102	0.0000%	1
DEHA2F25476g	0	155	0.0000%	1
DEHA2F25564g	0	175	0.0000%	0
DEHA2F25762g	0	249	0.0000%	0
DEHA2F25784g	0	302	0.0000%	0
DEHA2F26004g	0	164	0.0000%	0
DEHA2F26026g	0	420	0.0000%	0
DEHA2F26070g	0	799	0.0000%	0
DEHA2F26114g	0	58	0.0000%	0
DEHA2F26158g	0	39	0.0000%	0
DEHA2F26180g	0	267	0.0000%	0
DEHA2F26422g	0	590	0.0000%	0
DEHA2F26488g	0	248	0.0000%	0
DEHA2F26554g	0	528	0.0000%	0
DEHA2F26598g	0	474	0.0000%	0
DEHA2F26686g	0	151	0.0000%	0
DEHA2F26840g	0	417	0.0000%	0
DEHA2F26972g	0	85	0.0000%	0
DEHA2F26994g	0	317	0.0000%	0
DEHA2F27016g	0	544	0.0000%	0
DEHA2F27060g	0	548	0.0000%	0
DEHA2F27170g	0	68	0.0000%	0
DEHA2F27192g	0	318	0.0000%	0
DEHA2F27258g	0	160	0.0000%	0
DEHA2F27302g	0	78	0.0000%	0
DEHA2F27346g	0	423	0.0000%	0
DEHA2G00198g	0	403	0.0000%	0
DEHA2G00220g	0	116	0.0000%	0
DEHA2G00308g	0	559	0.0000%	0
DEHA2G00418g	0	170	0.0000%	0
DEHA2G00484g	0	62	0.0000%	0
DEHA2G00506g	0	132	0.0000%	0
DEHA2G00572g	0	525	0.0000%	0
DEHA2G00616g	0	593	0.0000%	0
DEHA2G00638g	0	499	0.0000%	0
DEHA2G00660g	0	163	0.0000%	0
DEHA2G00682g	0	513	0.0000%	0
DEHA2G00704g	0	248	0.0000%	0
DEHA2G00770g	0	223	0.0000%	0
DEHA2G00858g	0	232	0.0000%	0
DEHA2G00990g	0	117	0.0000%	0
DEHA2G01034g	0	221	0.0000%	0
DEHA2G01100g	0	191	0.0000%	0
DEHA2G01386g	0	113	0.0000%	0
DEHA2G01474g	0	236	0.0000%	0
DEHA2G01694g	0	460	0.0000%	0
DEHA2G01826g	0	1197	0.0000%	0
DEHA2G01848g	0	431	0.0000%	0
DEHA2G01980g	0	67	0.0000%	0
DEHA2G02002g	0	99	0.0000%	0
DEHA2G02046g	0	31	0.0000%	0
DEHA2G02068g	0	77	0.0000%	0
DEHA2G02156g	0	525	0.0000%	0
DEHA2G02222g	0	697	0.0000%	1
DEHA2G02244g	0	72	0.0000%	2
DEHA2G02376g	0	378	0.0000%	0
DEHA2G02398g	0	144	0.0000%	0
DEHA2G02464g	0	456	0.0000%	0
DEHA2G02574g	0	72	0.0000%	2
DEHA2G02618g	0	429	0.0000%	0
DEHA2G02662g	0	172	0.0000%	0
DEHA2G02728g	0	377	0.0000%	0
DEHA2G02750g	0	852	0.0000%	0
DEHA2G02816g	0	451	0.0000%	0
DEHA2G02838g	0	574	0.0000%	0
DEHA2G02926g	0	609	0.0000%	0
DEHA2G02992g	0	120	0.0000%	1
DEHA2G03080g	0	416	0.0000%	0
DEHA2G03212g	0	461	0.0000%	0
DEHA2G03278g	0	405	0.0000%	0
DEHA2G03388g	0	109	0.0000%	0
DEHA2G03476g	0	243	0.0000%	2
DEHA2G03586g	0	115	0.0000%	0
DEHA2G03718g	0	135	0.0000%	1
DEHA2G03740g	0	521	0.0000%	0
DEHA2G03850g	0	312	0.0000%	0
DEHA2G03894g	0	290	0.0000%	0
DEHA2G03960g	0	209	0.0000%	0
DEHA2G04136g	0	416	0.0000%	0
DEHA2G04180g	0	298	0.0000%	0
DEHA2G04356g	0	353	0.0000%	0
DEHA2G04378g	0	152	0.0000%	0
DEHA2G04488g	0	103	0.0000%	0
DEHA2G04620g	0	255	0.0000%	0
DEHA2G04730g	0	231	0.0000%	0
DEHA2G04752g	0	139	0.0000%	0
DEHA2G04818g	0	228	0.0000%	0
DEHA2G04884g	0	170	0.0000%	0
DEHA2G04972g	0	462	0.0000%	0
DEHA2G04994g	0	572	0.0000%	0
DEHA2G05038g	0	87	0.0000%	1
DEHA2G05082g	0	618	0.0000%	0
DEHA2G05126g	0	437	0.0000%	0
DEHA2G05148g	0	573	0.0000%	1
DEHA2G05236g	0	302	0.0000%	0
DEHA2G05324g	0	308	0.0000%	0
DEHA2G05346g	0	416	0.0000%	0
DEHA2G05412g	0	176	0.0000%	0
DEHA2G05588g	0	66	0.0000%	1
DEHA2G05610g	0	867	0.0000%	0
DEHA2G05676g	0	207	0.0000%	0
